client_id,age,anciennete_mois,score_credit,type_compte,pays_residence,limite_credit,alertes_precedentes
2581,71,33,409,premium,FR,10000,1
10653,73,135,774,pro,MA,5000,0
2857,54,172,712,standard,MA,10000,0
14622,56,217,364,premium,MA,20000,0
2728,29,147,591,standard,ES,5000,0
9731,51,170,584,standard,DE,20000,1
2706,21,178,418,pro,MA,5000,0
4856,67,124,454,premium,MA,5000,1
2563,23,209,779,standard,DE,10000,0
3037,36,42,433,standard,FR,10000,0
3982,26,206,566,standard,MA,5000,0
6439,49,79,668,premium,ES,10000,1
6808,34,131,612,standard,MA,20000,0
6429,74,85,597,standard,MA,5000,0
14250,50,154,579,premium,FR,10000,0
10495,45,181,623,premium,ES,5000,0
3891,29,93,787,standard,GB,50000,1
14260,34,150,619,standard,MA,20000,0
11786,33,11,554,premium,DE,5000,1
9596,45,151,400,premium,FR,5000,0
2999,29,224,392,pro,FR,10000,1
574,61,140,455,standard,ES,5000,0
13950,47,27,615,premium,MA,10000,1
8104,69,238,341,standard,MA,20000,1
8011,46,209,591,standard,FR,10000,0
8216,34,188,508,premium,MA,10000,0
5432,18,219,454,standard,MA,5000,1
10577,72,24,364,premium,MA,10000,0
14605,47,35,373,pro,DE,10000,0
823,55,212,375,standard,MA,5000,0
9968,47,199,467,premium,MA,10000,0
11599,42,200,727,standard,MA,10000,0
2345,73,110,567,premium,MA,5000,1
9191,74,218,688,standard,DE,5000,0
2690,30,120,337,standard,MA,5000,0
413,44,37,495,standard,MA,5000,0
6349,40,1,421,premium,FR,20000,0
1700,70,85,671,standard,MA,5000,0
927,61,233,743,premium,ES,10000,0
11723,62,147,848,standard,FR,5000,0
3180,22,16,536,pro,MA,10000,1
11500,48,201,553,standard,FR,5000,1
1401,48,54,450,standard,MA,5000,2
1138,43,130,326,standard,MA,5000,0
9265,38,174,336,premium,FR,20000,1
4765,64,200,430,standard,MA,5000,0
12581,59,54,636,standard,MA,10000,0
12069,45,72,535,premium,FR,20000,0
7444,27,155,463,standard,MA,20000,0
12313,70,22,473,standard,MA,5000,0
6414,64,63,547,standard,DE,10000,1
5018,40,118,781,standard,MA,10000,0
11701,50,139,781,standard,MA,5000,0
7516,26,6,547,premium,DE,10000,0
282,34,55,542,premium,ES,10000,1
10386,44,70,619,pro,FR,20000,0
8459,54,164,828,standard,MA,5000,0
787,51,178,466,standard,GB,20000,0
8515,30,40,610,standard,MA,10000,0
11112,21,65,736,premium,MA,10000,2
12650,54,116,784,standard,FR,10000,0
8092,64,100,652,standard,DE,50000,0
10447,72,199,619,standard,FR,5000,0
279,24,30,701,standard,MA,5000,0
5463,20,113,749,standard,GB,10000,1
13682,25,8,501,standard,ES,5000,0
2257,70,54,696,standard,GB,5000,1
11643,22,1,300,standard,FR,10000,0
1117,59,232,674,standard,MA,5000,0
13473,65,68,483,premium,FR,20000,0
7531,67,109,749,pro,FR,5000,3
12226,43,39,815,premium,MA,10000,1
4151,50,228,353,pro,FR,10000,0
3313,24,108,756,premium,DE,10000,0
4055,23,89,617,standard,FR,20000,0
6943,46,9,744,premium,ES,10000,0
12706,62,24,663,standard,MA,10000,0
1017,20,239,802,standard,ES,10000,0
14900,34,75,661,premium,MA,10000,1
14254,62,103,804,premium,MA,5000,0
7077,31,124,391,premium,FR,5000,0
14038,71,74,571,standard,DE,20000,0
2749,66,195,712,standard,MA,20000,1
5186,62,213,623,premium,MA,10000,0
5324,47,222,847,standard,DE,10000,0
525,66,222,814,premium,MA,50000,0
10834,70,26,554,pro,ES,10000,0
4937,62,82,463,standard,ES,10000,0
11541,19,29,767,premium,FR,20000,0
3156,38,215,734,standard,MA,5000,0
328,63,235,800,standard,MA,5000,0
10655,53,99,302,premium,ES,20000,0
1373,54,117,496,standard,MA,20000,1
1007,40,200,531,standard,MA,20000,0
3135,74,42,412,standard,DE,20000,0
12157,52,19,566,premium,MA,50000,0
1322,58,214,563,standard,MA,5000,0
7292,33,127,764,standard,MA,10000,0
7971,64,189,382,standard,DE,20000,1
11090,52,58,630,pro,MA,20000,0
8062,33,101,341,premium,ES,10000,1
11309,65,7,384,premium,MA,50000,0
13462,59,25,427,premium,ES,5000,0
11754,62,234,656,standard,ES,20000,0
3833,58,27,757,premium,FR,5000,0
7920,46,39,596,pro,MA,5000,0
8958,26,22,782,standard,MA,10000,0
10711,73,124,473,standard,MA,10000,0
10505,39,141,738,premium,MA,20000,1
13492,33,119,355,standard,FR,10000,2
11310,37,157,489,standard,FR,10000,0
9220,74,20,697,standard,DE,10000,1
4777,31,73,720,premium,MA,5000,0
4056,23,210,542,pro,MA,5000,1
5410,71,91,378,standard,MA,5000,1
9199,56,95,705,standard,MA,10000,0
13835,68,164,697,premium,ES,10000,0
12328,59,122,461,premium,FR,50000,0
12688,65,239,367,premium,MA,10000,0
6259,41,14,471,standard,MA,20000,0
11962,22,105,742,premium,MA,10000,1
2887,69,136,573,premium,GB,10000,0
5867,58,146,355,premium,FR,5000,0
9462,37,216,428,standard,MA,5000,0
5349,28,92,714,pro,MA,5000,0
3719,46,137,395,standard,MA,5000,0
12167,35,35,477,standard,MA,5000,0
257,43,31,492,premium,MA,10000,0
11429,60,55,456,standard,DE,20000,0
2916,51,208,485,standard,MA,5000,0
1061,43,94,502,standard,DE,50000,0
13169,61,113,753,standard,ES,20000,0
7310,26,101,807,standard,MA,5000,0
14736,29,229,648,standard,MA,20000,0
3112,25,149,813,premium,GB,10000,0
7678,38,123,319,premium,MA,5000,0
8106,40,169,389,standard,MA,5000,0
4952,20,73,656,standard,MA,5000,0
14269,42,47,838,premium,MA,10000,0
1979,35,94,436,standard,MA,5000,0
1288,64,82,816,standard,MA,10000,0
12084,54,66,412,standard,FR,10000,0
5695,67,184,483,premium,FR,20000,1
589,20,134,528,standard,MA,5000,0
6770,68,238,467,standard,MA,10000,0
9476,33,69,519,premium,FR,10000,0
3762,40,24,429,standard,ES,5000,2
59,35,149,306,standard,FR,10000,1
11414,65,230,300,premium,MA,10000,0
300,18,167,705,standard,MA,10000,0
12304,33,88,559,standard,FR,20000,1
479,74,63,640,standard,MA,5000,0
2450,49,43,595,pro,MA,20000,0
13370,44,213,439,premium,FR,10000,0
2539,57,6,626,premium,DE,10000,0
10766,43,35,736,standard,MA,20000,0
3575,20,99,760,pro,MA,10000,0
2316,56,105,664,premium,ES,10000,1
895,66,2,736,standard,MA,5000,1
3077,57,226,436,standard,MA,5000,0
10477,45,64,517,standard,DE,10000,1
14767,41,102,494,premium,MA,10000,0
4074,27,183,396,standard,MA,5000,0
2468,22,54,511,pro,DE,10000,0
1689,46,58,643,standard,MA,5000,0
14684,65,65,643,standard,MA,5000,1
14263,37,111,370,standard,GB,10000,1
3035,24,46,566,standard,ES,5000,0
703,25,3,818,standard,MA,50000,0
2533,71,182,652,standard,MA,10000,1
5636,18,19,340,premium,ES,5000,0
7703,47,210,734,premium,MA,20000,0
14753,25,29,300,standard,MA,10000,0
14931,57,194,807,premium,MA,20000,0
4662,47,185,527,standard,ES,5000,0
9205,53,18,472,premium,DE,5000,0
7661,73,13,445,standard,MA,10000,0
13637,67,26,402,standard,MA,10000,0
1559,62,44,720,standard,MA,10000,0
2347,69,50,417,standard,ES,20000,0
4909,57,117,467,premium,GB,5000,0
2554,47,143,497,standard,MA,5000,0
7843,54,125,363,standard,DE,5000,0
5853,36,122,513,premium,MA,10000,0
11043,61,117,702,premium,MA,20000,0
12270,39,195,306,pro,MA,10000,0
4656,29,24,624,standard,MA,10000,0
274,57,204,489,standard,MA,10000,0
13364,29,167,485,premium,MA,10000,0
7734,40,197,772,premium,MA,5000,0
12710,31,86,568,premium,MA,5000,0
5448,44,186,818,premium,DE,10000,0
3958,44,38,681,standard,MA,5000,0
8394,22,86,536,premium,MA,5000,1
1693,39,221,312,standard,FR,10000,0
1113,66,15,663,standard,MA,5000,0
14934,50,59,816,standard,ES,10000,0
694,38,98,824,premium,MA,20000,0
8840,24,178,355,standard,MA,5000,0
7674,36,43,380,standard,DE,10000,0
5335,50,235,462,standard,DE,10000,0
10260,24,12,480,standard,ES,50000,1
13553,40,38,770,standard,ES,5000,0
6218,57,35,722,standard,MA,5000,1
6824,58,210,817,premium,MA,10000,0
3295,66,173,754,premium,GB,50000,0
1666,24,97,545,standard,MA,5000,0
12073,48,194,738,premium,FR,10000,0
1158,25,157,436,standard,MA,5000,1
11407,74,197,374,premium,MA,10000,0
8966,46,212,745,standard,MA,20000,0
9931,74,237,678,standard,MA,10000,0
5626,34,223,722,standard,DE,20000,0
10508,48,101,434,premium,FR,20000,1
5621,25,64,311,standard,MA,20000,0
10573,74,144,719,standard,ES,5000,2
8765,45,143,793,standard,DE,10000,0
6145,47,211,503,standard,FR,10000,0
9988,47,193,558,standard,FR,5000,0
4387,68,83,843,premium,GB,5000,0
13750,27,3,499,standard,ES,10000,0
12312,34,154,674,standard,MA,5000,0
8703,56,127,799,standard,MA,5000,1
8548,74,212,361,standard,FR,20000,0
4870,68,237,822,standard,MA,50000,0
7959,35,1,543,standard,MA,10000,0
11969,56,12,606,standard,MA,5000,1
797,47,158,595,standard,ES,5000,0
12905,51,23,461,premium,MA,10000,0
14895,51,24,435,standard,MA,10000,0
3908,57,88,337,standard,FR,10000,0
12781,36,187,549,premium,FR,50000,0
3659,57,88,573,standard,DE,10000,0
11459,55,86,375,standard,FR,20000,0
11742,36,140,834,standard,MA,10000,0
28,67,170,644,standard,MA,5000,0
8263,21,4,395,standard,GB,20000,0
9317,72,114,479,premium,FR,5000,0
14295,68,13,497,premium,MA,5000,0
3097,73,227,811,standard,DE,5000,0
8057,69,34,730,standard,FR,10000,0
7634,20,215,792,premium,FR,5000,1
10042,22,219,360,premium,MA,5000,0
2878,55,63,712,standard,MA,10000,0
8650,42,128,702,standard,MA,5000,0
10062,22,158,792,standard,MA,10000,1
5304,72,230,804,premium,MA,10000,1
13586,29,108,310,premium,MA,20000,0
13252,19,157,415,standard,DE,5000,1
1747,39,38,558,standard,MA,10000,1
5193,36,225,728,premium,MA,5000,0
6094,34,9,474,standard,MA,20000,0
5159,33,65,699,standard,MA,5000,0
42,29,31,736,standard,MA,10000,0
3245,45,117,673,standard,ES,10000,0
6416,67,119,416,premium,MA,10000,0
8574,63,196,385,standard,FR,20000,1
7456,55,164,830,standard,MA,10000,0
11212,35,10,344,standard,GB,20000,0
14212,26,4,440,pro,DE,5000,0
10808,25,87,458,pro,MA,5000,0
7290,22,24,639,premium,MA,10000,1
2994,72,18,615,standard,MA,20000,0
7462,26,198,491,standard,DE,5000,0
2112,39,185,744,standard,FR,10000,0
11444,39,117,627,standard,FR,10000,0
3175,18,28,738,standard,MA,5000,0
4854,23,167,425,pro,MA,50000,0
10919,18,163,479,pro,FR,5000,1
11671,48,231,588,standard,FR,10000,0
7400,67,175,752,premium,MA,5000,0
9088,46,225,741,standard,MA,20000,0
14572,64,123,407,premium,MA,5000,0
14899,23,237,431,standard,GB,10000,1
210,53,20,698,standard,FR,10000,1
1602,62,46,824,standard,MA,10000,0
5326,37,72,432,standard,FR,5000,0
2135,40,43,685,pro,FR,10000,0
11117,27,43,535,premium,FR,5000,0
11586,25,4,312,premium,FR,50000,0
8240,64,52,840,standard,ES,5000,0
9343,24,110,579,premium,MA,5000,0
14463,50,61,421,premium,MA,20000,0
8184,49,95,457,standard,MA,20000,1
3889,57,103,397,standard,FR,5000,0
10760,35,121,795,standard,MA,20000,0
6999,44,119,717,standard,MA,20000,0
3466,29,206,331,standard,MA,10000,0
10193,23,91,366,standard,FR,10000,0
7184,55,170,534,premium,FR,20000,1
10924,46,187,440,standard,MA,10000,1
7724,50,132,408,standard,FR,5000,0
41,74,223,790,standard,MA,5000,0
2060,20,215,649,standard,MA,10000,0
5873,20,151,725,standard,MA,50000,0
418,34,82,491,standard,ES,5000,0
5168,30,86,562,standard,MA,20000,1
9177,28,170,722,premium,MA,20000,0
3878,26,17,815,standard,FR,5000,0
12565,52,161,674,standard,FR,5000,0
5582,58,209,585,standard,MA,10000,0
10168,46,222,691,pro,MA,20000,1
10773,37,67,543,standard,MA,5000,0
13798,51,232,698,standard,MA,5000,0
11079,35,74,451,standard,MA,20000,0
4762,45,18,584,premium,FR,5000,3
3128,47,152,782,standard,MA,5000,2
7630,26,160,616,standard,MA,10000,0
3559,60,75,383,pro,MA,5000,0
7553,24,199,731,premium,MA,10000,0
11557,47,177,698,standard,DE,10000,0
13915,69,181,711,premium,MA,10000,0
2936,42,175,721,standard,FR,10000,0
1650,53,1,536,standard,ES,20000,0
7325,25,195,814,standard,MA,5000,0
13749,21,137,673,standard,MA,5000,0
13236,62,193,796,premium,ES,5000,0
10261,55,237,714,standard,MA,10000,1
4965,39,60,454,premium,MA,20000,0
14183,72,141,816,standard,DE,20000,0
4360,52,102,656,standard,MA,20000,0
1232,54,156,490,premium,MA,5000,0
10904,69,224,790,standard,ES,10000,1
9242,41,190,600,standard,DE,5000,0
3981,38,33,821,standard,FR,20000,0
7639,33,4,620,standard,MA,10000,0
6553,43,69,764,premium,MA,10000,0
2367,58,6,447,standard,MA,5000,0
9026,45,168,739,standard,DE,10000,1
8161,25,10,806,premium,DE,10000,0
14905,51,196,445,standard,MA,5000,1
13381,34,26,301,pro,MA,5000,2
4912,74,92,671,standard,MA,5000,0
9600,54,10,698,premium,MA,5000,0
5173,48,131,591,standard,FR,5000,0
6699,25,163,805,standard,MA,20000,0
7055,67,185,419,standard,GB,5000,0
7239,30,194,531,standard,FR,10000,0
12123,30,197,711,standard,MA,5000,0
8852,71,231,814,standard,MA,20000,0
8160,45,38,486,standard,ES,5000,0
7964,49,48,686,standard,FR,10000,0
14020,67,193,458,premium,MA,10000,1
8950,44,229,523,standard,MA,10000,1
9299,52,68,306,premium,MA,20000,0
94,37,217,387,pro,MA,10000,2
8000,24,39,822,pro,MA,5000,0
3567,20,163,330,pro,DE,20000,0
13147,64,171,478,standard,ES,20000,1
13502,43,3,662,standard,ES,10000,0
8724,21,49,565,standard,ES,10000,0
9004,74,184,778,standard,MA,10000,0
14732,66,90,462,premium,MA,10000,0
3072,54,108,311,standard,MA,10000,0
2047,73,205,364,premium,MA,5000,0
13930,68,226,690,standard,MA,10000,0
4405,21,227,679,standard,MA,5000,0
11791,22,17,724,premium,FR,5000,0
12978,46,193,623,standard,FR,10000,0
9243,42,98,783,standard,MA,10000,0
6490,25,6,432,standard,FR,10000,0
7792,50,225,745,standard,DE,5000,2
12521,29,22,441,standard,MA,5000,0
1165,51,61,518,premium,FR,10000,0
6180,30,128,563,standard,MA,10000,1
7436,48,52,332,standard,FR,5000,0
10079,55,97,565,standard,MA,5000,0
11793,42,52,619,premium,FR,5000,0
7447,64,228,544,standard,FR,20000,1
9617,21,29,568,standard,MA,5000,1
4053,53,33,837,standard,MA,5000,0
1780,46,196,354,premium,MA,5000,1
6906,22,219,576,standard,MA,20000,1
2858,56,209,313,standard,FR,10000,0
3722,26,214,389,standard,MA,10000,1
4304,73,115,846,premium,FR,10000,0
13822,49,216,670,standard,MA,5000,0
12815,68,108,835,premium,FR,20000,0
14382,47,136,616,standard,GB,10000,1
7032,35,91,637,premium,FR,5000,0
3505,48,203,397,standard,DE,5000,0
12659,60,232,757,premium,FR,10000,0
6161,60,8,732,standard,FR,5000,0
259,44,238,508,standard,MA,5000,2
14407,68,179,515,standard,FR,5000,0
10185,44,196,818,standard,FR,5000,0
12485,67,81,388,standard,MA,10000,0
3025,29,68,426,standard,MA,5000,0
3884,49,139,360,standard,MA,5000,1
9644,69,160,724,standard,ES,5000,0
7247,63,173,832,standard,FR,20000,1
12717,42,117,484,standard,MA,5000,0
1919,39,112,437,standard,FR,10000,0
1407,62,58,754,standard,MA,5000,0
2201,36,182,832,premium,MA,20000,0
3971,32,195,764,standard,MA,5000,0
11912,62,91,494,standard,MA,5000,0
12021,70,198,485,premium,GB,5000,0
11495,60,5,324,premium,ES,20000,1
9625,56,128,824,standard,FR,10000,0
4095,50,148,781,standard,MA,10000,3
8135,30,80,523,premium,ES,5000,0
5293,65,194,831,standard,FR,10000,0
14374,30,79,552,premium,FR,10000,0
1741,30,141,740,standard,MA,10000,3
10308,65,62,748,pro,FR,20000,0
3014,57,36,653,standard,DE,10000,1
6479,54,63,493,premium,FR,50000,0
6952,23,199,625,premium,FR,5000,0
12767,63,178,339,standard,FR,50000,1
13790,71,157,457,standard,MA,10000,0
8546,24,93,350,premium,MA,5000,2
11165,56,109,326,premium,DE,20000,0
2702,43,69,337,standard,FR,10000,0
7979,67,69,721,standard,MA,5000,0
3817,30,59,722,premium,GB,5000,1
13407,50,238,719,standard,FR,10000,0
3470,69,165,393,standard,MA,20000,0
7086,39,212,392,pro,FR,10000,1
2325,69,18,649,pro,FR,10000,0
11840,39,198,372,standard,MA,10000,0
13958,43,17,652,standard,MA,10000,0
10499,29,214,535,premium,MA,5000,0
14149,45,47,814,standard,FR,10000,0
4248,67,60,649,standard,FR,5000,0
4159,67,43,596,premium,FR,50000,0
11167,68,31,411,pro,MA,10000,0
9604,21,171,824,standard,MA,5000,0
9164,50,176,431,standard,FR,5000,1
6011,50,214,407,premium,MA,5000,0
9860,74,137,444,pro,MA,5000,0
7540,47,56,577,premium,FR,10000,0
2976,71,67,390,pro,MA,10000,0
123,66,129,551,standard,ES,5000,0
14769,69,23,410,premium,FR,10000,1
6526,66,59,362,standard,MA,5000,0
3059,40,5,603,premium,MA,20000,1
7038,67,90,804,standard,MA,10000,1
10419,30,172,638,standard,MA,10000,0
7449,57,80,351,standard,FR,5000,1
13371,37,91,687,standard,GB,5000,1
9676,69,76,625,premium,MA,50000,0
1301,71,119,562,pro,ES,5000,0
13916,43,157,584,premium,MA,10000,0
13029,72,86,553,standard,FR,10000,1
6610,72,56,598,premium,ES,5000,0
522,28,144,444,standard,ES,5000,0
6810,51,150,406,standard,MA,10000,0
3931,33,209,465,standard,FR,20000,0
5790,27,236,680,standard,DE,10000,0
9373,19,7,775,standard,MA,10000,0
8633,41,24,790,standard,DE,10000,0
8678,54,105,500,premium,FR,10000,0
8956,62,79,351,premium,FR,5000,0
170,49,128,731,standard,DE,10000,0
6279,68,91,784,premium,MA,5000,1
4977,68,64,455,premium,MA,5000,0
1081,48,110,574,standard,FR,50000,1
3732,55,46,363,standard,FR,5000,0
8689,72,171,645,premium,MA,5000,0
10558,56,228,635,premium,MA,20000,0
14643,20,40,551,standard,MA,50000,2
3259,59,168,616,premium,DE,50000,0
6941,24,142,790,pro,DE,5000,0
7068,60,135,401,standard,MA,10000,1
9956,65,31,594,standard,FR,20000,0
582,51,58,408,pro,DE,10000,0
7014,57,123,590,standard,MA,10000,0
1072,64,16,635,standard,FR,20000,1
1333,52,207,375,pro,MA,10000,1
9652,62,57,578,standard,FR,5000,0
3134,68,159,449,premium,DE,5000,1
5300,47,211,410,standard,MA,10000,0
14562,31,110,684,premium,MA,20000,0
939,56,184,399,premium,MA,5000,0
5305,48,213,489,pro,MA,10000,0
9661,22,147,465,standard,FR,10000,0
11326,26,147,578,premium,MA,20000,0
10797,28,7,832,pro,MA,50000,1
9774,19,174,321,premium,ES,5000,0
204,20,120,525,premium,MA,5000,1
7799,45,157,347,premium,DE,20000,0
7259,61,46,824,standard,MA,20000,1
3307,58,96,671,pro,FR,5000,0
12071,20,88,655,pro,FR,20000,0
3372,69,233,443,standard,FR,10000,0
1869,52,158,542,standard,MA,5000,0
6633,67,2,694,premium,MA,20000,0
13932,27,194,772,standard,MA,5000,0
11534,20,34,495,standard,MA,5000,2
9589,27,68,670,standard,ES,5000,0
1046,40,82,500,pro,MA,5000,1
10526,21,120,766,standard,MA,10000,0
7558,42,40,550,pro,MA,5000,0
8901,63,187,335,premium,MA,10000,0
842,19,204,408,standard,FR,5000,0
5308,44,178,789,pro,MA,5000,0
1929,43,174,693,standard,FR,5000,1
7333,26,205,812,standard,MA,5000,0
14384,27,216,821,premium,MA,5000,0
425,21,196,507,standard,MA,10000,0
1187,59,176,513,premium,ES,10000,1
13484,28,202,724,standard,MA,5000,0
5757,36,84,580,standard,MA,20000,0
5875,38,11,478,standard,ES,10000,0
12327,53,80,626,premium,GB,5000,0
5090,18,15,446,premium,GB,5000,1
2641,22,75,633,premium,ES,10000,0
13989,36,17,609,standard,MA,5000,1
10343,48,15,305,premium,ES,20000,0
8788,25,173,632,standard,MA,50000,0
10114,22,54,754,standard,MA,10000,0
1360,46,52,607,standard,MA,5000,0
4341,41,79,662,standard,MA,50000,0
524,61,142,569,standard,MA,5000,0
3506,60,24,672,standard,FR,5000,1
13906,27,181,841,premium,MA,10000,0
5072,66,34,409,pro,MA,20000,0
5292,30,153,795,standard,MA,10000,0
620,28,67,487,premium,DE,10000,1
4154,44,235,669,premium,DE,10000,0
13129,72,133,585,premium,ES,5000,0
8720,61,100,562,premium,MA,10000,0
12277,64,80,376,standard,MA,20000,1
6078,19,138,596,pro,MA,10000,0
2364,30,220,498,premium,FR,10000,1
1058,67,121,708,premium,FR,5000,0
13345,44,61,576,premium,FR,10000,1
7995,58,44,530,pro,MA,5000,0
10520,41,164,368,premium,MA,20000,0
6788,61,48,446,standard,MA,5000,0
6066,71,200,743,standard,FR,20000,0
4531,30,220,400,standard,FR,5000,0
12902,53,70,771,premium,ES,10000,0
3690,67,218,841,standard,MA,50000,0
5121,46,205,583,standard,MA,10000,0
7028,68,96,569,standard,MA,10000,1
1208,72,20,371,pro,MA,20000,0
9328,67,81,666,standard,MA,10000,0
1953,37,122,331,standard,ES,10000,0
8736,47,108,461,standard,MA,10000,0
9152,40,177,619,standard,MA,10000,0
1546,58,223,621,pro,MA,5000,0
5245,23,100,350,standard,ES,20000,0
1152,26,162,741,premium,FR,10000,1
7351,51,155,796,standard,MA,10000,0
12262,20,56,804,standard,MA,10000,0
7005,59,201,655,pro,FR,10000,0
7429,33,67,360,premium,MA,20000,0
7513,35,22,318,standard,MA,5000,1
9354,74,51,542,standard,MA,5000,0
13383,57,80,722,standard,ES,5000,1
12436,56,138,707,standard,ES,20000,1
9107,33,211,836,pro,FR,50000,0
14029,69,33,451,premium,DE,10000,0
8353,19,201,679,standard,DE,10000,0
9128,20,180,445,standard,FR,5000,1
8272,56,94,309,standard,FR,10000,0
7058,63,76,612,standard,MA,10000,0
1419,62,116,752,pro,ES,20000,1
697,60,238,556,pro,MA,5000,1
8770,39,230,612,pro,FR,10000,0
10025,32,64,417,premium,ES,5000,0
4030,59,153,516,premium,FR,10000,0
5191,61,152,481,pro,FR,20000,1
8776,23,9,409,pro,FR,5000,0
419,35,111,683,standard,MA,20000,0
7757,28,193,783,standard,MA,5000,0
12486,70,90,559,standard,MA,5000,0
12576,18,231,813,standard,DE,5000,0
13380,47,201,466,premium,FR,5000,0
1016,41,207,703,standard,MA,10000,0
6268,19,95,830,standard,FR,20000,0
10631,25,138,630,premium,GB,20000,0
9935,52,3,471,standard,MA,5000,0
4841,42,91,327,pro,FR,50000,0
14786,40,76,718,standard,MA,5000,0
81,42,7,334,premium,FR,10000,1
12135,49,76,734,premium,DE,10000,1
1400,37,127,621,premium,MA,10000,0
5418,49,27,423,standard,ES,5000,0
2486,34,116,331,pro,FR,10000,1
738,40,117,598,premium,MA,10000,1
5319,51,44,361,premium,MA,5000,0
8475,62,198,730,premium,MA,20000,0
14582,32,129,306,standard,MA,20000,0
873,74,91,658,premium,MA,10000,0
7312,27,190,664,standard,FR,5000,4
11609,18,67,662,standard,ES,10000,1
4655,55,198,376,standard,FR,10000,0
10509,74,102,346,pro,GB,5000,0
4071,29,154,313,standard,MA,5000,1
12010,57,161,799,standard,MA,10000,0
6653,21,82,560,premium,MA,10000,0
8287,46,60,611,premium,MA,20000,1
11317,52,186,563,premium,MA,5000,1
14531,51,146,469,standard,FR,20000,0
8753,29,152,734,standard,MA,20000,1
13154,38,108,558,premium,DE,10000,0
4782,25,223,467,standard,MA,10000,0
